RA,DEC,GLON,Variability_Index,Signif,Unc_Energy_Flux100,Spectral_Index,Flux,Signif_Curv,hr12,hr23,hr34,hr45,pulsarness
276.86,34.41,62.4,2.8637362,4.09,-28.47047,2.774319,0.0,0.44849634,-0.40083638,-0.3193442,-0.9999603,1.0000916,Non-Pulsar
276.87,-14.76,17.1,2.115226,22.097,-27.031576,2.30244,0.0,2.3918626,0.9978069,0.6202297,-0.22617863,0.010228461,Pulsar
276.88,20.25,48.7,0.0,5.408,0.0,1.9704154,1.0,0.0,0.058623902,-0.21099351,0.08513184,0.7094223,Non-Pulsar
276.91,-40.49,353.87,2.500236,4.646,-28.56114,2.2917795,0.0,1.1209866,0.73248357,0.4373959,-0.7653148,1.5131289,Non-Pulsar
277.02,26.57,54.77,3.2356317,9.142,-28.657633,1.7526463,0.0,0.72369075,0.99579173,0.42035773,0.12905544,-0.22744279,Non-Pulsar
277.1,-11.0,20.54,2.5542974,11.708,-25.532038,2.795534,0.0,1.3833913,-0.1639149,-0.41524878,-0.4444116,0.38013586,Pulsar
277.14,-59.35,335.68,2.265297,4.577,-29.10393,1.6390939,0.0,0.6989098,0.95884097,0.99847203,0.660726,0.6357768,Non-Pulsar
277.18,32.51,60.62,3.1009712,16.861,-28.7601,1.935057,0.0,1.9069896,0.58202237,0.2899732,-0.2336195,-0.5770141,Non-Pulsar
277.26,-24.29,8.78,0.0,12.895,0.0,2.0506613,1.0,0.0,0.12312527,0.09165792,0.05512552,-0.12001081,Non-Pulsar
277.28,27.5,55.76,4.0595303,17.913,-28.011337,2.4704626,0.0,1.1191291,-0.19403425,-0.2530554,-0.4285391,-2.55149,Non-Pulsar
277.31,-58.23,336.83,8.039517,72.468,-27.616098,2.518695,0.0,2.2184038,-0.22235042,-0.32169127,-0.3730536,-0.6492501,Non-Pulsar
277.33,54.05,82.86,3.244232,25.696,-28.490778,1.6970291,0.0,1.1601313,0.34356797,0.27203122,0.1295181,0.09533302,Non-Pulsar
277.48,39.58,67.78,2.9874978,5.958,-28.773214,2.0390463,0.0,0.6400637,0.99898326,0.7075029,-0.01086349,8.722022,Non-Pulsar
277.5,39.97,68.17,4.1391683,6.414,-28.282068,2.6409512,0.0,0.83550626,-0.28043327,-0.5224814,-0.7693504,0.616847,Non-Pulsar
277.51,-52.42,342.64,3.1495519,7.884,-28.644117,1.9167384,0.0,0.84917206,-0.29589579,0.64141977,0.07837228,-0.57370925,Non-Pulsar
277.51,13.41,42.61,3.5293536,14.127,-28.15277,2.130702,0.0,0.44558036,-0.534581,0.11247357,-0.06092105,-0.79602313,Non-Pulsar
277.54,6.29,36.14,5.504794,11.444,-27.56031,2.400445,0.0,0.30209535,-0.40130505,-0.094942145,-0.14420421,-0.79893404,Non-Pulsar
277.55,-44.72,350.09,6.063829,21.954,-27.967907,2.4952915,0.0,1.5322831,-0.14353764,-0.37950647,-0.4085063,0.07820831,Non-Pulsar
277.69,-27.23,6.32,2.3862998,13.506,-27.839935,2.22829,0.0,0.5982757,0.06979457,-0.014940016,-0.09291761,-0.55833334,Non-Pulsar
277.72,-9.79,21.88,2.339281,14.967,-25.54046,3.0703976,0.0,2.267996,-0.105985284,-0.36039218,-0.85591906,0.677126,Pulsar
277.99,38.35,66.66,2.6989224,9.061,-28.825556,1.9923581,0.0,-0.18743822,0.9994398,0.31806198,-0.13806532,7.2810245,Non-Pulsar
278.16,-56.98,338.25,4.258241,31.177,-27.915932,2.024431,0.0,0.9902255,-0.04762293,0.089481674,-0.07415379,-0.32394046,Non-Pulsar
278.38,-10.56,21.51,1.8199927,36.698,-25.792683,2.3742936,0.0,2.08495,0.18484071,-0.1551933,-0.3465147,-0.29910544,Pulsar
278.41,-21.06,12.17,10.527556,203.587,-26.3443,2.4187708,0.0,3.0983136,-0.12945628,-0.2644723,-0.38213563,-0.5321462,Non-Pulsar
278.56,31.6,60.18,0.0,17.832,0.0,2.1972656,1.0,0.0,-0.19875233,-0.3170146,-0.035238754,0.37794,Non-Pulsar
278.69,-58.98,336.32,3.3285615,7.968,-28.186058,2.466625,0.0,0.44090667,0.9986954,-0.239095,-0.2530346,14.479978,Non-Pulsar
278.88,13.82,43.56,2.9186816,7.769,-28.071697,2.2511435,0.0,0.56182736,0.15008926,-0.035517972,0.06719427,-0.5241118,Non-Pulsar
278.93,-5.7,26.07,0.0,4.235,0.0,2.318945,1.0,0.0,0.99173206,-0.38168246,-0.7064435,1.2665178,Non-Pulsar
279.06,59.43,88.88,2.6556418,587.57,-26.656605,2.0073266,0.0,4.9581017,0.38910347,0.15799281,-0.30478013,-0.6906909,Pulsar
279.11,31.62,60.37,3.4840555,11.927,-27.956743,2.3565598,0.0,-1.3782986,0.2563445,0.050899066,-0.36053008,5.315875,Non-Pulsar
279.13,19.81,49.19,2.3878481,12.683,-28.29169,2.0893698,0.0,-0.8757656,-0.18966044,-0.11073719,-0.021683201,0.27894872,Non-Pulsar
279.26,53.8,82.88,0.0,12.522,0.0,2.6174638,1.0,0.0,-0.33966535,-0.43421125,-0.26479095,0.27451032,Non-Pulsar
279.33,10.88,41.08,3.7062552,7.0,-27.698494,2.4749079,0.0,-1.928799,-0.17319015,-0.59531313,0.10459082,0.49865222,Non-Pulsar
279.35,-16.77,16.41,2.6251168,7.52,-27.080397,2.6472597,0.0,0.9717077,-0.023395594,-0.33153072,-0.67177653,-0.5475523,Non-Pulsar
279.47,-6.08,25.98,2.5667026,10.576,-25.584421,2.645578,0.0,1.3460333,0.76415795,-0.20089999,-0.32320943,-0.6390181,Pulsar
279.52,-59.99,335.42,2.9037502,13.59,-28.618128,1.5333434,0.0,1.3075056,0.84015137,0.9891937,0.29389328,-0.07851067,Non-Pulsar
279.6,-60.39,335.02,0.0,7.382,0.0,1.9997315,1.0,0.0,0.704888,-0.23798041,0.08256174,0.09156392,Non-Pulsar
279.65,57.56,86.94,3.0501423,6.569,-28.811943,2.1443272,0.0,-0.25253356,-0.9350127,0.7652229,-0.2509404,6.5504384,Non-Pulsar
279.71,48.04,76.95,5.5904264,77.463,-27.715008,1.771406,0.0,1.1849054,0.096894555,0.085293666,0.17529775,0.24983522,Non-Pulsar
279.74,-34.95,359.99,2.6040642,12.666,-27.96125,2.3238366,0.0,1.3433323,0.35574174,-0.12210411,-0.46148247,-0.49927723,Non-Pulsar
279.75,-5.62,26.51,2.0343423,36.488,-25.178087,2.4452317,0.0,2.5643718,-0.043971494,-0.071775645,-0.17838728,-0.6460024,Pulsar
279.91,-71.12,323.75,4.2575474,9.787,-28.225609,2.8169434,0.0,0.78911173,-0.43152013,-0.51144964,-0.61571735,0.14786623,Non-Pulsar
280.09,-30.62,4.15,2.2124543,5.159,-28.178839,2.4716713,0.0,0.8983729,0.20435563,-0.28523472,-0.29644194,0.29725942,Non-Pulsar
280.15,37.12,66.06,2.9856346,5.56,-28.3606,2.8248374,0.0,1.2145771,-0.32516703,-0.6371976,-0.9999993,0.99999356,Non-Pulsar
280.17,-55.75,339.87,4.950524,7.988,-28.262177,2.588858,0.0,0.95362383,-0.2274103,-0.3476152,-0.25429973,-0.33801752,Non-Pulsar
280.25,61.25,90.98,4.419175,12.433,-28.309399,2.506356,0.0,-1.4105891,-0.4093466,-0.51795834,0.11363372,0.4235699,Non-Pulsar
280.34,29.15,58.43,2.393555,18.726,-28.318151,1.7786722,0.0,0.39454663,-0.3472912,0.08947652,0.1425907,0.4828283,Non-Pulsar
280.45,32.3,61.48,3.9557774,19.442,-28.418938,1.5231563,0.0,1.3998265,0.9845587,0.03444276,0.491159,0.3458677,Non-Pulsar
280.58,68.17,98.54,3.2386062,12.678,-28.286894,2.699295,0.0,-0.17598416,-0.20510626,-0.4603577,-0.25072807,0.08210851,Non-Pulsar
280.61,-58.68,336.95,4.0205975,13.386,-28.615133,1.7305204,0.0,0.5432195,0.99855024,0.40617734,0.23311308,-0.058492012,Non-Pulsar
280.61,76.22,107.46,0.0,5.367,0.0,2.5871964,1.0,0.0,-0.19201368,-0.4258989,-0.033568878,-0.018919371,Non-Pulsar
280.87,-48.59,347.21,1.554125,6.797,-28.66339,2.017547,0.0,0.37224302,-0.17372349,0.57916814,-0.0014910455,-2.370987,Non-Pulsar
280.96,-20.2,14.02,2.97173,9.6,-28.104187,2.1205614,0.0,1.371428,0.99997234,0.3551886,-0.23250525,-0.9340459,Non-Pulsar
281.12,15.79,46.31,4.5952954,39.85,-27.45615,1.9558474,0.0,1.598361,0.0066615944,0.13442892,0.036780536,-0.054093767,Non-Pulsar
281.12,-3.76,28.79,3.070169,26.328,-25.977621,2.3557837,0.0,2.454865,0.9589186,0.22815768,-0.3210791,-0.60992867,Pulsar
281.21,-32.81,2.52,2.706331,4.584,-28.57491,1.8243431,0.0,0.6001554,-0.9776597,0.99991935,0.039747193,-8.296907,Non-Pulsar
281.23,57.15,86.73,2.5286107,23.806,-28.29248,2.0903192,0.0,0.76983845,0.7988107,-0.053483855,-0.14420483,-0.034743693,Non-Pulsar
281.26,16.22,46.77,4.3055525,13.515,-27.617199,2.2953641,0.0,-0.4878076,0.20796722,-0.23085764,-0.17629051,-0.057807766,Non-Pulsar
281.6,9.33,40.69,2.9954157,69.256,-27.550816,1.7232773,0.0,3.0298154,0.38364145,0.28674906,-0.12532863,-0.37815914,Pulsar
281.68,72.64,103.52,3.4723098,10.912,-29.021759,1.8812809,0.0,0.62746435,-0.72226375,-0.059324592,0.44959143,0.5333109,Non-Pulsar
281.91,52.33,81.81,3.0560627,11.175,-28.839504,2.184683,0.0,0.41438347,-0.22150435,-0.16544352,0.0043014754,-0.14051713,Non-Pulsar
282.03,-42.51,353.49,2.847998,8.376,-28.262009,2.2809587,0.0,-0.5763696,0.29415303,-0.36438224,-0.103935786,0.42588943,Non-Pulsar
282.11,32.29,62.03,6.643822,33.968,-27.36539,2.2790866,0.0,1.7743248,0.44077656,-0.017423227,-0.3693259,-2.5308573,Non-Pulsar
282.13,65.63,95.89,3.1630332,11.873,-29.020006,1.7829033,0.0,-0.49501678,-0.58772045,-0.20305043,0.2234117,0.6509869,Non-Pulsar
282.15,32.73,62.46,6.6554766,30.873,-27.323954,2.5296092,0.0,1.3531258,-0.29050136,-0.2485364,-0.31757215,-0.50476736,Non-Pulsar
282.15,-27.19,8.09,2.730753,7.14,-27.671608,2.6214478,0.0,0.93105257,-0.25412282,-0.18118897,-0.7785779,1.2786405,Non-Pulsar
282.24,42.79,72.25,3.0994616,10.839,-28.772135,1.9762329,0.0,-2.0186586,-0.08136024,0.33128858,-0.07639525,-0.06083365,Non-Pulsar
282.31,-16.78,17.67,0.0,13.701,0.0,1.7664992,1.0,0.0,0.9555294,-0.12236703,0.088394485,0.5403184,Non-Pulsar
282.32,67.09,97.49,7.846832,80.524,-27.677546,2.2880867,0.0,2.0894341,0.023328885,-0.12211171,-0.26725712,-0.841076,Non-Pulsar
282.34,-64.78,330.76,2.869407,9.512,-28.813198,1.6717606,0.0,0.7313274,0.38923365,0.07273376,0.28757858,0.35947186,Non-Pulsar
282.35,27.75,57.84,4.088753,10.864,-28.34424,2.3047352,0.0,0.34807304,-0.18871531,-0.0054563186,-0.27146232,-28.079828,Non-Pulsar
282.36,-43.22,352.89,4.528525,34.157,-27.843973,2.1508367,0.0,1.1537069,0.17081885,-0.11356614,-0.1011273,0.052869637,Non-Pulsar
282.54,-7.97,25.69,0.0,10.056,0.0,2.1714327,1.0,0.0,-0.56293106,-0.14875342,-0.17116927,0.43480957,Non-Pulsar
282.64,26.53,56.8,2.7401755,9.863,-28.588442,1.6879183,0.0,0.45332405,0.9950919,0.9012278,0.32664725,0.13286194,Non-Pulsar
282.88,34.1,64.01,3.2661133,6.82,-28.519756,2.339126,0.0,0.31356165,0.9746452,0.10321106,-0.4866573,1.7784133,Non-Pulsar
283.12,48.94,78.6,6.4201965,36.846,-28.168055,2.2271006,0.0,1.0757831,-0.06534007,-0.17940278,-0.11741671,0.012891621,Non-Pulsar
283.35,-0.09,33.08,3.0745661,7.077,-27.21642,2.1576467,0.0,1.338598,0.9997344,0.7788476,0.030799367,-0.4416399,Pulsar
283.46,67.25,97.75,2.571456,4.876,-28.359339,2.2981849,0.0,-0.48334584,-0.79436815,-0.009467898,0.05591244,0.34007573,Non-Pulsar
283.67,-60.13,335.88,2.218917,9.127,-28.848297,1.8533784,0.0,0.78450614,0.9989885,0.8981776,-0.22918947,5.1865087,Non-Pulsar
283.85,73.84,104.94,4.893526,10.512,-28.29125,2.6708698,0.0,0.9335028,-0.25554672,-0.35657084,-0.6216424,4.809715,Non-Pulsar
283.97,-20.47,15.01,3.4398487,7.036,-28.18795,2.208942,0.0,0.29607242,0.33035827,0.09338007,0.22064842,-0.15955174,Non-Pulsar
284.41,1.73,35.18,2.8485744,11.231,-26.028652,2.4984307,0.0,1.8621235,-0.07564965,0.4878124,-0.36814904,-2.33695,Pulsar
284.46,35.74,66.1,0.0,6.412,0.0,2.044943,1.0,0.0,-0.059969127,-0.00011982648,-0.3186612,-0.826308,Non-Pulsar
284.48,3.22,36.53,2.6363962,8.074,-25.656181,2.8948534,0.0,1.4535185,-0.51091766,-0.11531525,-0.48915407,0.28346807,Non-Pulsar
284.53,-18.36,17.17,0.0,4.377,0.0,2.1800299,1.0,0.0,0.9968681,-0.48318726,-0.13124631,0.7416887,Non-Pulsar
284.55,73.31,104.4,1.5426277,9.596,-28.824194,2.0692315,0.0,-0.44242698,0.9950352,-0.43899924,0.18835582,0.523111,Non-Pulsar
284.58,-25.2,10.87,4.570322,23.718,-27.626331,2.3102167,0.0,1.5239198,-0.023962302,-0.20580725,-0.22549033,0.13087751,Non-Pulsar
284.6,43.36,73.45,2.7255356,13.15,-28.654884,2.220702,0.0,-0.2388765,0.27921137,-0.32091576,0.11832932,0.2587102,Non-Pulsar
284.63,6.68,39.68,0.0,10.543,0.0,2.3220916,1.0,0.0,0.12225881,-0.49231637,-0.19586346,0.48947555,Non-Pulsar
284.7,57.15,87.27,2.8043084,10.106,-28.7549,2.322233,0.0,-0.042480152,-0.31510723,-0.013346215,-0.08386864,-4.26762,Non-Pulsar
284.77,23.5,54.85,2.4962778,8.532,-28.060642,2.261947,0.0,-0.33700675,-0.32615706,-0.39141783,0.02350334,0.57952744,Non-Pulsar
285.26,62.14,92.53,2.6677194,5.988,-28.629997,2.6330483,0.0,-1.9603308,-0.61305636,-0.017851137,-0.46163946,1.717247,Non-Pulsar
285.26,-17.65,18.13,3.086744,4.809,-27.76725,2.5324779,0.0,-0.97587985,-0.7909508,0.2263109,-0.06194857,-6.6231356,Non-Pulsar
285.43,-51.67,345.04,1.7517095,7.853,-28.530891,2.193573,0.0,1.1418244,0.9998872,0.1837333,-0.15559603,-0.38859737,Non-Pulsar
285.6,-6.48,28.39,3.0389569,8.252,-28.116472,1.866222,0.0,-0.53694373,0.82572865,-0.10070063,0.02817852,-0.016670339,Non-Pulsar
285.72,32.02,63.04,6.135529,21.6,-28.165806,2.5534024,0.0,0.059161402,-0.23992178,-0.3502079,-0.23270291,-0.08562196,Non-Pulsar
285.74,-67.81,327.76,7.0713086,67.46,-27.9502,2.273766,0.0,2.014224,-0.040103886,-0.20771492,-0.37514815,-0.056035593,Non-Pulsar
285.81,55.68,85.97,4.611877,109.417,-27.634605,1.8266928,0.0,2.066492,0.20659758,0.12535928,0.05714719,-0.017384453,Non-Pulsar
286.03,36.45,67.29,3.733774,19.978,-28.413889,1.85103,0.0,-0.1395641,-0.4951686,0.3390815,0.041073523,-0.14350925,Non-Pulsar
286.61,7.4,41.22,2.3581939,28.391,-25.623455,2.6384835,0.0,2.3624372,0.99546945,-0.16359365,-0.37338915,-3.0256727,Pulsar
286.69,54.32,84.77,2.5045528,11.403,-28.740944,2.0812523,0.0,1.2732272,-0.059363104,0.15485327,-0.17287134,-0.6005169,Non-Pulsar
286.82,1.44,36.03,0.0,8.219,0.0,2.2671301,1.0,0.0,-0.043019123,-0.050900303,-0.18940464,-1.949554,Non-Pulsar
286.94,-12.54,23.51,0.0,4.652,0.0,2.3404124,1.0,0.0,0.99963367,-0.28469202,-0.4006559,0.46020487,Non-Pulsar
286.98,6.04,40.18,2.8504694,131.041,-25.601973,2.3724525,0.0,3.488819,0.23876514,0.014868895,-0.3007502,-0.53879094,Pulsar
287.38,35.19,66.58,2.881405,6.118,-28.735838,2.0404098,0.0,-0.9125388,-0.26116145,0.034811098,0.13890491,-0.0510996,Non-Pulsar
287.43,-21.67,15.27,3.2253242,10.547,-28.075106,2.308673,0.0,-0.8104352,0.6634276,-0.10865037,-0.25251174,0.0024427562,Non-Pulsar
287.52,-24.89,12.27,3.1369205,3.031,-28.23065,2.2865398,0.0,0.13021415,-0.8577708,0.83439106,-0.28254822,1.6901729,Non-Pulsar
287.81,-20.11,16.88,6.6408696,62.684,-27.341198,2.3921666,0.0,2.1557379,-0.16312166,-0.22898768,-0.38259766,-0.74535197,Non-Pulsar
287.87,-19.15,17.81,3.405861,17.845,-28.166914,1.8694422,0.0,0.12994955,0.86874634,-0.0038206005,0.19267121,0.39054936,Non-Pulsar
287.9,3.18,38.07,2.37025,7.811,-28.323175,1.896159,0.0,1.1716514,-0.9922463,0.99999946,0.29726395,-0.13392818,Non-Pulsar
288.02,16.2,49.68,0.0,5.443,0.0,2.5966003,1.0,0.0,-0.6830361,-0.024598645,-0.2942408,-4.705464,Non-Pulsar
288.03,-8.06,28.06,4.918125,22.875,-27.584682,2.3626664,0.0,0.45463845,0.058637355,-0.2008245,-0.14730354,-0.5294884,Non-Pulsar
288.05,-20.95,16.2,2.6251402,4.715,-28.41804,2.3558562,0.0,0.9913329,0.9897327,0.14284849,-0.59682804,-2.674622,Non-Pulsar
288.12,-12.37,24.18,4.3055615,20.679,-27.249908,2.3658462,0.0,1.5803715,0.0449074,-0.14085302,-0.31364682,-0.03643151,Non-Pulsar
288.12,37.65,69.12,2.4909887,7.211,-28.289705,2.591985,0.0,0.43939874,-0.18518627,-0.50466853,-0.1627989,0.2498951,Non-Pulsar
288.2,-12.84,23.78,2.6916304,7.979,-27.873314,2.2071111,0.0,0.25692886,0.9995985,-0.03801663,-0.04118157,-1.4098966,Non-Pulsar
288.27,-80.16,314.01,6.259286,38.861,-27.839832,2.2973435,0.0,1.8642769,-0.016929524,-0.17028926,-0.32507598,-0.6257266,Non-Pulsar
288.31,5.21,40.05,2.603443,6.373,-26.67061,2.8459864,0.0,1.0783533,-0.22448711,-0.44209766,-0.3601527,0.27122858,Non-Pulsar
288.35,9.09,43.52,2.615176,18.201,-26.511501,2.2073047,0.0,2.1121542,-0.4433636,0.28228378,-0.19507441,-0.31673497,Pulsar
288.35,10.33,44.61,2.5068793,11.332,-26.585974,2.1674378,0.0,0.4325441,0.930661,0.2507156,-0.20032093,-0.9768406,Pulsar
288.35,-36.49,1.24,4.4085784,11.519,-27.432407,2.272456,0.0,1.0489587,-0.19998659,0.18125127,-0.2668051,-2.6262782,Non-Pulsar
288.49,44.66,75.82,3.2051556,20.921,-28.565165,2.008843,0.0,-0.23305234,-0.28505182,0.10805065,0.038129225,-0.12807132,Non-Pulsar
288.84,11.82,46.15,2.4798915,12.388,-26.101719,2.744183,0.0,1.8627943,0.13732736,-0.23829953,-0.40877315,-0.15267926,Non-Pulsar
289.18,-15.28,21.95,4.438855,8.795,-27.808825,2.768277,0.0,1.0524629,-0.101453625,-0.44097656,-0.52535194,0.36815864,Non-Pulsar
289.21,42.03,73.55,0.0,5.281,0.0,2.4445977,1.0,0.0,-0.44325283,-0.3174617,-0.048180487,0.10689703,Non-Pulsar
289.43,-64.7,331.42,2.594996,6.37,-28.94552,2.0621562,0.0,0.89490384,0.99630624,0.40488794,-0.46617815,5.886341,Non-Pulsar
289.44,-19.36,18.24,4.2309737,69.016,-27.559227,1.9452456,0.0,0.44761756,0.1584645,0.055961374,0.04944397,-0.027898826,Non-Pulsar
289.44,-69.51,326.03,3.9064026,14.375,-28.528538,2.3169708,0.0,-0.23978548,0.035970174,-0.10580116,-0.26675576,-1.5609437,Non-Pulsar
289.53,37.87,69.81,3.0911763,10.84,-28.600977,1.990882,0.0,0.5609665,0.02478995,0.48567232,0.01443294,-1.1059301,Non-Pulsar
289.56,-41.19,356.78,4.7680416,58.459,-27.623873,1.7998828,0.0,1.8789796,0.08936894,0.19232908,0.096859194,-0.17282197,Non-Pulsar
289.81,6.31,41.73,2.439064,7.288,-26.917374,2.9325738,0.0,0.8411868,0.03286983,-0.499691,-0.99999654,0.99999714,Non-Pulsar
289.85,-45.84,351.99,3.0543058,5.963,-28.261745,3.1283975,0.0,-0.12105537,-0.56827694,-0.3153388,-0.8231892,1.1195581,Non-Pulsar
290.34,-12.53,24.99,2.9134302,25.853,-27.709005,2.0134842,0.0,0.74961966,0.17640033,0.047174808,-0.0682777,0.0047389204,Non-Pulsar
290.45,58.3,89.49,2.6324382,4.951,-29.161013,1.9108994,0.0,-1.5835613,-0.99998003,0.99995404,-0.45018166,1.4085741,Non-Pulsar
290.46,-16.12,21.69,4.2135296,32.462,-27.791025,1.6966863,0.0,1.3197936,0.978865,0.19066018,0.23586567,0.15384008,Non-Pulsar
290.57,23.25,57.04,2.8581398,11.208,-27.742949,2.2044208,0.0,0.5329613,-0.054205775,-0.15722571,0.1286597,0.06794215,Non-Pulsar
290.63,-74.89,319.97,3.5433085,17.526,-28.594788,1.9188411,0.0,0.57832026,-0.14681081,-0.017248517,0.29451054,0.118071206,Non-Pulsar
290.66,-63.41,332.93,3.8076997,5.895,-29.047508,2.1276042,0.0,0.85629183,0.99686986,0.06740195,-0.29391414,0.2789558,Non-Pulsar
290.85,-25.05,13.33,2.5958452,4.904,-28.699495,1.7231714,0.0,0.5618758,0.99976647,0.28964388,0.0036893454,0.804038,Non-Pulsar
290.88,-21.07,17.18,7.6154423,40.971,-27.79767,2.1374493,0.0,1.7716242,0.004631919,-0.048251238,-0.19434613,-0.6759549,Non-Pulsar
290.89,73.9,105.47,1.8644643,4.462,-28.478928,2.7318451,0.0,0.024359912,-0.3793419,-0.4019642,-0.98980284,0.9781283,Non-Pulsar
291.06,-15.82,22.23,2.8211992,6.59,-28.316462,2.0991397,0.0,-0.014166449,-0.725802,0.77783257,-0.26293236,2.9142432,Non-Pulsar
291.09,-54.97,342.35,2.6658196,5.946,-29.294662,1.524817,0.0,1.1482891,0.99646914,0.8762464,0.92403084,0.1931909,Non-Pulsar
291.21,-29.25,9.34,5.699089,42.448,-27.745604,2.309131,0.0,1.1032852,-0.07198011,-0.22094224,-0.16661063,-0.15956803,Non-Pulsar
291.27,28.26,61.79,2.9125717,19.129,-28.207922,1.9968646,0.0,0.11683951,0.037042927,-0.09646543,0.06465306,0.17551333,Non-Pulsar
291.29,-33.98,4.61,3.199768,5.245,-28.162336,2.7222137,0.0,0.3397806,-0.5243772,-0.06829508,-0.9999867,1.0000094,Non-Pulsar
291.29,-10.32,27.43,2.37692,11.147,-27.554857,2.3406575,0.0,0.22113529,-0.2128932,-0.07491795,-0.08041998,-0.340432,Non-Pulsar
291.32,17.48,52.29,2.848592,8.246,-26.599676,2.6575308,0.0,1.6174417,-0.023394562,6.206519e-05,-0.53504974,0.18610188,Pulsar
291.43,12.46,47.92,4.7855067,9.985,-26.727104,2.4561377,0.0,0.8188295,0.10230567,-0.1631674,-0.2754528,-0.20174411,Non-Pulsar
291.47,-22.34,16.19,2.7759678,7.524,-28.568108,1.8288245,0.0,0.26630613,0.99977136,0.9506996,0.19073978,-1.0295975,Non-Pulsar
291.53,20.99,55.47,2.1569479,4.267,-27.004549,2.6704206,0.0,0.12349784,-0.6143278,-0.2693748,-0.3933872,-2.131333,Non-Pulsar
291.71,61.91,93.31,4.543237,49.135,-27.944267,1.7933288,0.0,1.3780223,0.20409395,0.19514245,0.0959066,0.1591874,Non-Pulsar
291.88,61.29,92.73,3.8390055,36.321,-28.038385,2.1168768,0.0,1.1704197,0.27783892,-0.028171688,-0.10009874,-0.19626234,Non-Pulsar
292.37,61.77,93.29,2.6152442,8.652,-28.035408,2.4017096,0.0,-0.40097567,-0.27074218,-0.36330834,-0.035212394,0.13861239,Non-Pulsar
292.59,9.2,45.58,4.118541,9.993,-27.077497,3.0065687,0.0,1.3509703,-0.07040579,-0.59262073,-0.46114346,0.4961684,Non-Pulsar
292.78,9.63,46.05,4.574205,51.743,-27.359829,1.6547822,0.0,1.6335248,0.02615122,0.2512002,0.206983,0.25773853,Non-Pulsar
292.82,59.97,91.61,2.5756907,4.256,-29.264174,1.6244189,0.0,0.17928222,-0.02778838,-0.99961746,0.9999982,0.6663389,Non-Pulsar
292.84,-15.94,22.85,2.520948,6.598,-28.68369,1.7970676,0.0,0.9356122,0.9159167,0.97858435,0.46374857,-0.13134058,Non-Pulsar
292.89,52.48,84.45,0.0,5.523,0.0,2.5155754,1.0,0.0,-0.1658702,-0.5205151,-0.114831194,0.6365585,Non-Pulsar
293.06,22.36,57.35,3.1469615,6.558,-27.148397,2.3792517,0.0,1.1292733,0.98759556,-0.0753616,-0.30036634,-0.23658606,Pulsar
293.08,19.27,54.65,2.599687,45.286,-26.168219,2.5014567,0.0,2.7876022,0.23222016,-0.079979725,-0.4952026,-0.58951074,Pulsar
293.31,-45.65,352.85,4.152669,11.625,-28.25331,2.4358945,0.0,1.0201634,-0.0919385,-0.25546524,-0.38390195,-3.1722379,Non-Pulsar
293.34,7.44,44.38,3.382843,29.68,-27.874424,1.8753916,0.0,0.45169216,-0.3047507,0.06934189,0.20335524,0.23645037,Non-Pulsar
293.49,-10.42,28.3,3.0505407,5.329,-27.843695,2.3141756,0.0,0.83143896,-0.5556502,-0.5779533,-0.06918422,0.84578645,Non-Pulsar
293.56,60.04,91.83,2.5572233,14.225,-28.943691,1.7841762,0.0,1.4797568,0.9999763,0.68077534,-0.008889784,-2.470648,Non-Pulsar
293.58,-24.33,15.02,2.5707684,9.529,-28.584616,1.5751107,0.0,0.94326407,0.9926122,0.9291804,0.2241495,-0.80892116,Non-Pulsar
293.6,65.69,97.38,6.078088,15.598,-28.342337,2.8292742,0.0,1.1810999,-0.4027438,-0.51465213,-0.7621695,-2.6010852,Non-Pulsar
293.64,61.65,93.41,3.1366658,6.083,-28.82161,2.2216175,0.0,-0.39072314,0.99979126,-0.11765847,-0.48791784,-0.23484829,Non-Pulsar
293.82,20.49,56.06,3.6047282,15.461,-26.484365,2.7174358,0.0,2.0045965,0.07837355,-0.26613924,-0.6035069,-0.0023727352,Pulsar
294.24,-47.34,351.15,3.9249828,26.509,-28.204508,1.8172626,0.0,-0.28544304,0.21913864,0.0010517084,0.2347783,0.22819097,Non-Pulsar
294.28,83.91,116.3,2.564423,8.815,-28.983225,2.1327486,0.0,0.42456,-0.42106286,0.4391079,-0.27617478,2.858088,Non-Pulsar
294.31,-39.98,359.14,4.4036965,20.837,-27.965418,2.5805721,0.0,1.214331,-0.26922962,-0.38014793,-0.43428248,-0.6877615,Non-Pulsar
294.32,-42.29,356.67,2.4132757,15.705,-28.347641,2.0413065,0.0,1.4322314,0.16546576,0.22346784,-0.34685862,18.55078,Non-Pulsar
294.88,-15.43,24.18,4.677675,8.721,-28.066236,2.302211,0.0,0.80850005,0.22616704,-0.052792985,-0.40666837,-0.24425815,Non-Pulsar
294.96,-49.47,348.9,0.0,10.188,0.0,2.2136674,1.0,0.0,-0.124630034,-0.20379709,0.042316273,0.23034172,Non-Pulsar
295.35,-62.18,334.52,7.1700883,77.786,-27.811317,2.3414788,0.0,1.9599965,-0.12480813,-0.2283166,-0.30464327,-0.43850437,Non-Pulsar
295.44,72.31,104.27,4.4042387,7.533,-28.137127,2.7758493,0.0,0.25916642,-0.49309835,-0.4380272,-0.41392648,-0.068241626,Non-Pulsar
